"title","authors","affiliations","paper_date","metric","year"
"Image Super-Resolution with Cross-Scale Non-Local Attention and Exhaustive Self-Exemplars Mining@@@CSNLN","Thomas S. Huang","University of Illinois at Urbana–Champaign",2020-06-02,"32.68",2020
"Image Super-Resolution with Cross-Scale Non-Local Attention and Exhaustive Self-Exemplars Mining@@@CSNLN","Honghui Shi","University of Illinois at Urbana–Champaign",2020-06-02,"32.68",2020
"Deep Back-Projection Networks for Single Image Super-resolution@@@DBPN-RES-MR64-3","Muhammad Haris","",2019-04-04,"32.65",2019
"Deep Back-Projection Networks for Single Image Super-resolution@@@DBPN-RES-MR64-3","Greg Shakhnarovich","",2019-04-04,"32.65",2019
"Deep Back-Projection Networks for Single Image Super-resolution@@@DBPN-RES-MR64-3","Gregory Shakhnarovich","",2019-04-04,"32.65",2019
"Deep Back-Projection Networks for Single Image Super-resolution@@@DBPN-RES-MR64-3","Norimichi Ukita","",2019-04-04,"32.65",2019
"Image Super-Resolution Using Very Deep Residual Channel Attention Networks@@@RCAN","Yulun Zhang","Northeastern University",2018-07-08,"32.63",2018
"Image Super-Resolution Using Very Deep Residual Channel Attention Networks@@@RCAN","Kunpeng Li","Northeastern University",2018-07-08,"32.63",2018
"Image Super-Resolution Using Very Deep Residual Channel Attention Networks@@@RCAN","Kai Li","Northeastern University",2018-07-08,"32.63",2018
"Image Super-Resolution Using Very Deep Residual Channel Attention Networks@@@RCAN","Lichen Wang","Northeastern University",2018-07-08,"32.63",2018
"Image Super-Resolution Using Very Deep Residual Channel Attention Networks@@@RCAN","Bineng Zhong","Northeastern University",2018-07-08,"32.63",2018
"Image Super-Resolution Using Very Deep Residual Channel Attention Networks@@@RCAN","Yun Fu","Northeastern University",2018-07-08,"32.63",2018
"Hierarchical Back Projection Network for Image Super-Resolution@@@HBPN","Zhi-Song Liu","Hong Kong Polytechnic University",2019-06-17,"32.55",2019
"Hierarchical Back Projection Network for Image Super-Resolution@@@HBPN","Li-Wen Wang","Hong Kong Polytechnic University",2019-06-17,"32.55",2019
"Hierarchical Back Projection Network for Image Super-Resolution@@@HBPN","Chu-Tak Li","Hong Kong Polytechnic University",2019-06-17,"32.55",2019
"Hierarchical Back Projection Network for Image Super-Resolution@@@HBPN","Wan-Chi Siu","Hong Kong Polytechnic University",2019-06-17,"32.55",2019
"Gated Multiple Feedback Network for Image Super-Resolution@@@GMFN","Qilei Li","Sichuan University",2019-07-09,"32.55",2019
"Gated Multiple Feedback Network for Image Super-Resolution@@@GMFN","Zhen Li","Sichuan University",2019-07-09,"32.55",2019
"Gated Multiple Feedback Network for Image Super-Resolution@@@GMFN","Lu Lu","Sichuan University",2019-07-09,"32.55",2019
"Gated Multiple Feedback Network for Image Super-Resolution@@@GMFN","Gwanggil Jeon","Incheon National University",2019-07-09,"32.55",2019
"Gated Multiple Feedback Network for Image Super-Resolution@@@GMFN","Kai Liu","Sichuan University",2019-07-09,"32.55",2019
"Gated Multiple Feedback Network for Image Super-Resolution@@@GMFN","Xiaomin Yang","Sichuan University",2019-07-09,"32.55",2019
"Residual Dense Network for Image Super-Resolution@@@RDN","Yulun Zhang","Northeastern University",2018-02-24,"32.47",2018
"Residual Dense Network for Image Super-Resolution@@@RDN","Yapeng Tian","University of Rochester",2018-02-24,"32.47",2018
"Residual Dense Network for Image Super-Resolution@@@RDN","Yu Kong","Northeastern University",2018-02-24,"32.47",2018
"Residual Dense Network for Image Super-Resolution@@@RDN","Bineng Zhong","Huaqiao University",2018-02-24,"32.47",2018
"Residual Dense Network for Image Super-Resolution@@@RDN","Yun Fu","Northeastern University",2018-02-24,"32.47",2018
"Progressive Multi-Scale Residual Network for Single Image Super-Resolution@@@PMRN+","Yuqing Liu","Dalian University of Technology",2020-07-19,"32.47",2020
"Progressive Multi-Scale Residual Network for Single Image Super-Resolution@@@PMRN+","Xinfeng Zhang","Chinese Academy of Sciences",2020-07-19,"32.47",2020
"Progressive Multi-Scale Residual Network for Single Image Super-Resolution@@@PMRN+","Shanshe Wang","Peking University",2020-07-19,"32.47",2020
"Progressive Multi-Scale Residual Network for Single Image Super-Resolution@@@PMRN+","Siwei Ma","Peking University",2020-07-19,"32.47",2020
"Progressive Multi-Scale Residual Network for Single Image Super-Resolution@@@PMRN+","Wen Gao","Peking University",2020-07-19,"32.47",2020
"Feedback Network for Image Super-Resolution@@@SRFBN","Zhen Li","Sichuan University",2019-03-23,"32.47",2019
"Feedback Network for Image Super-Resolution@@@SRFBN","Jinglei Yang","University of California, Santa Barbara",2019-03-23,"32.47",2019
"Feedback Network for Image Super-Resolution@@@SRFBN","Zheng Liu","University of British Columbia",2019-03-23,"32.47",2019
"Feedback Network for Image Super-Resolution@@@SRFBN","Xiaomin Yang","Sichuan University",2019-03-23,"32.47",2019
"Feedback Network for Image Super-Resolution@@@SRFBN","Gwanggil Jeon","Incheon National University",2019-03-23,"32.47",2019
"Feedback Network for Image Super-Resolution@@@SRFBN","Wei Wu","Sichuan University",2019-03-23,"32.47",2019
"Deep Back-Projection Networks For Super-Resolution@@@D-DBPN","Muhammad Haris","Toyota Technological Institute",2018-03-07,"32.47",2018
"Deep Back-Projection Networks For Super-Resolution@@@D-DBPN","Greg Shakhnarovich","",2018-03-07,"32.47",2018
"Deep Back-Projection Networks For Super-Resolution@@@D-DBPN","Norimichi Ukita","",2018-03-07,"32.47",2018
"Enhanced Deep Residual Networks for Single Image Super-Resolution@@@EDSR","Bee Lim","Seoul National University",2017-07-10,"32.46",2017
"Enhanced Deep Residual Networks for Single Image Super-Resolution@@@EDSR","Sanghyun Son","Seoul National University",2017-07-10,"32.46",2017
"Enhanced Deep Residual Networks for Single Image Super-Resolution@@@EDSR","Heewon Kim","Seoul National University",2017-07-10,"32.46",2017
"Enhanced Deep Residual Networks for Single Image Super-Resolution@@@EDSR","Seungjun Nah","Seoul National University",2017-07-10,"32.46",2017
"Enhanced Deep Residual Networks for Single Image Super-Resolution@@@EDSR","Kyoung Mu Lee","Seoul National University",2017-07-10,"32.46",2017
"Beyond Deep Residual Learning for Image Restoration: Persistent Homology-Guided Manifold Simplification@@@Manifold Simplification","Woong Bae","",2016-11-19,"32.23",2016
"Beyond Deep Residual Learning for Image Restoration: Persistent Homology-Guided Manifold Simplification@@@Manifold Simplification","Jaejun Yoo","",2016-11-19,"32.23",2016
"Beyond Deep Residual Learning for Image Restoration: Persistent Homology-Guided Manifold Simplification@@@Manifold Simplification","Jong Chul Ye","",2016-11-19,"32.23",2016
"Lightweight Image Super-Resolution with Information Multi-distillation Network@@@IMDN","Zheng Hui","Xidian University",2019-09-26,"32.21",2019
"Lightweight Image Super-Resolution with Information Multi-distillation Network@@@IMDN","Gao Xinbo","Xidian University",2019-09-26,"32.21",2019
"Lightweight Image Super-Resolution with Information Multi-distillation Network@@@IMDN","Xinbo Gao","Xidian University",2019-09-26,"32.21",2019
"Lightweight Image Super-Resolution with Information Multi-distillation Network@@@IMDN","Yunchu Yang","Xidian University",2019-09-26,"32.21",2019
"Lightweight Image Super-Resolution with Information Multi-distillation Network@@@IMDN","Xiumei Wang","Xidian University",2019-09-26,"32.21",2019
"Lightweight and Efficient Image Super-Resolution with Block State-based Recursive Network@@@BSRN","Jun-Ho Choi","",2018-11-30,"32.14",2018
"Lightweight and Efficient Image Super-Resolution with Block State-based Recursive Network@@@BSRN","Jun-Hyuk Kim","",2018-11-30,"32.14",2018
"Lightweight and Efficient Image Super-Resolution with Block State-based Recursive Network@@@BSRN","Manri Cheon","",2018-11-30,"32.14",2018
"Lightweight and Efficient Image Super-Resolution with Block State-based Recursive Network@@@BSRN","Hyuk-JoonLee","",2018-11-30,"32.14",2018
"Lightweight and Efficient Image Super-Resolution with Block State-based Recursive Network@@@BSRN","Jong-Seok Lee","",2018-11-30,"32.14",2018
"Fast, Accurate, and Lightweight Super-Resolution with Cascading Residual Network@@@CARN","Namhyuk Ahn","Ajou University",2018-03-23,"32.13",2018
"Fast, Accurate, and Lightweight Super-Resolution with Cascading Residual Network@@@CARN","Byungkon Kang","Ajou University",2018-03-23,"32.13",2018
"Fast, Accurate, and Lightweight Super-Resolution with Cascading Residual Network@@@CARN","Kyung-Ah Sohn","Ajou University",2018-03-23,"32.13",2018
"MAMNet: Multi-path Adaptive Modulation Network for Image Super-Resolution@@@SRRAM","Jun-Hyuk Kim","Yonsei University",2018-11-29,"32.13",2018
"MAMNet: Multi-path Adaptive Modulation Network for Image Super-Resolution@@@SRRAM","Jun-Ho Choi","Yonsei University",2018-11-29,"32.13",2018
"MAMNet: Multi-path Adaptive Modulation Network for Image Super-Resolution@@@SRRAM","Manri Cheon","Yonsei University",2018-11-29,"32.13",2018
"MAMNet: Multi-path Adaptive Modulation Network for Image Super-Resolution@@@SRRAM","Hyuk-JoonLee","Yonsei University",2018-11-29,"32.13",2018
"MAMNet: Multi-path Adaptive Modulation Network for Image Super-Resolution@@@SRRAM","Jong Seok Lee","Yonsei University",2018-11-29,"32.13",2018
"MAMNet: Multi-path Adaptive Modulation Network for Image Super-Resolution@@@SRRAM","Jong-Seok Lee","Yonsei University",2018-11-29,"32.13",2018
"Modulating Image Restoration with Continual Levels via Adaptive Feature Modification Layers@@@AdaFM-Net","Jingwen He","Chinese Academy of Sciences",2019-04-17,"32.13",2019
"Modulating Image Restoration with Continual Levels via Adaptive Feature Modification Layers@@@AdaFM-Net","Chao Dong","",2019-04-17,"32.13",2019
"Modulating Image Restoration with Continual Levels via Adaptive Feature Modification Layers@@@AdaFM-Net","Yu Qiao","Chinese Academy of Sciences",2019-04-17,"32.13",2019
"Multi-level Wavelet-CNN for Image Restoration@@@MWCNN","Pengju Liu","Harbin Institute of Technology",2018-05-18,"32.12",2018
"Multi-level Wavelet-CNN for Image Restoration@@@MWCNN","Hongzhi Zhang","Harbin Institute of Technology",2018-05-18,"32.12",2018
"Multi-level Wavelet-CNN for Image Restoration@@@MWCNN","Kai Zhang","Harbin Institute of Technology",2018-05-18,"32.12",2018
"Multi-level Wavelet-CNN for Image Restoration@@@MWCNN","Liang Lin","Sun Yat-sen University",2018-05-18,"32.12",2018
"Multi-level Wavelet-CNN for Image Restoration@@@MWCNN","Wangmeng Zuo","Harbin Institute of Technology",2018-05-18,"32.12",2018
"Photo-Realistic Single Image Super-Resolution Using a Generative Adversarial Network@@@SRResNet","Christian Ledig","Twitter",2016-09-15,"32.05",2016
"Photo-Realistic Single Image Super-Resolution Using a Generative Adversarial Network@@@SRResNet","Lucas Theis","Twitter",2016-09-15,"32.05",2016
"Photo-Realistic Single Image Super-Resolution Using a Generative Adversarial Network@@@SRResNet","Ferenc Huszar","Twitter",2016-09-15,"32.05",2016
"Photo-Realistic Single Image Super-Resolution Using a Generative Adversarial Network@@@SRResNet","Jose Caballero","Twitter",2016-09-15,"32.05",2016
"Photo-Realistic Single Image Super-Resolution Using a Generative Adversarial Network@@@SRResNet","Andrew Cunningham","Twitter",2016-09-15,"32.05",2016
"Photo-Realistic Single Image Super-Resolution Using a Generative Adversarial Network@@@SRResNet","Alejandro Acosta","Twitter",2016-09-15,"32.05",2016
"Photo-Realistic Single Image Super-Resolution Using a Generative Adversarial Network@@@SRResNet","Andrew Peter Aitken","Twitter",2016-09-15,"32.05",2016
"Photo-Realistic Single Image Super-Resolution Using a Generative Adversarial Network@@@SRResNet","Alykhan Tejani","Twitter",2016-09-15,"32.05",2016
"Photo-Realistic Single Image Super-Resolution Using a Generative Adversarial Network@@@SRResNet","Johannes Totz","Twitter",2016-09-15,"32.05",2016
"Photo-Realistic Single Image Super-Resolution Using a Generative Adversarial Network@@@SRResNet","Zehan Wang","Twitter",2016-09-15,"32.05",2016
"Photo-Realistic Single Image Super-Resolution Using a Generative Adversarial Network@@@SRResNet","Wenzhe Shi","Twitter",2016-09-15,"32.05",2016
"Learning a Single Convolutional Super-Resolution Network for Multiple Degradations@@@SRMDNF","Kai Zhang","Harbin Institute of Technology",2017-12-17,"31.96",2017
"Learning a Single Convolutional Super-Resolution Network for Multiple Degradations@@@SRMDNF","Wangmeng Zuo","Harbin Institute of Technology",2017-12-17,"31.96",2017
"Learning a Single Convolutional Super-Resolution Network for Multiple Degradations@@@SRMDNF","Lei Zhang","Hong Kong Polytechnic University",2017-12-17,"31.96",2017
"Non-Local Recurrent Network for Image Restoration@@@NLRN","Ding Liu","",2018-06-07,"31.92",2018
"Non-Local Recurrent Network for Image Restoration@@@NLRN","Bihan Wen","University of Illinois at Urbana–Champaign",2018-06-07,"31.92",2018
"Non-Local Recurrent Network for Image Restoration@@@NLRN","Yuchen Fan","University of Illinois at Urbana–Champaign",2018-06-07,"31.92",2018
"Non-Local Recurrent Network for Image Restoration@@@NLRN","Chen Change Loy","Nanyang Technological University",2018-06-07,"31.92",2018
"Non-Local Recurrent Network for Image Restoration@@@NLRN","Huang SiLiang","University of Illinois at Urbana–Champaign",2018-06-07,"31.92",2018
"Non-Local Recurrent Network for Image Restoration@@@NLRN","Thomas S. Huang","University of Illinois at Urbana–Champaign",2018-06-07,"31.92",2018
"SESR: Single Image Super Resolution with Recursive Squeeze and Excitation Networks@@@SESR","Xi Cheng","Nanjing University of Science and Technology",2018-01-31,"31.84",2018
"SESR: Single Image Super Resolution with Recursive Squeeze and Excitation Networks@@@SESR","Xiang Li","Nanjing University of Science and Technology",2018-01-31,"31.84",2018
"SESR: Single Image Super Resolution with Recursive Squeeze and Excitation Networks@@@SESR","Jian Yang","Nanjing University of Science and Technology",2018-01-31,"31.84",2018
"SESR: Single Image Super Resolution with Recursive Squeeze and Excitation Networks@@@SESR","Ying Tai","Nanjing University of Science and Technology",2018-01-31,"31.84",2018
"Image Super-Resolution via RL-CSC: When Residual Learning Meets Convolutional Sparse Coding@@@RL-CSC","Menglei Zhang","",2018-12-31,"31.82",2018
"Image Super-Resolution via RL-CSC: When Residual Learning Meets Convolutional Sparse Coding@@@RL-CSC","Zhou Liu","",2018-12-31,"31.82",2018
"Image Super-Resolution via RL-CSC: When Residual Learning Meets Convolutional Sparse Coding@@@RL-CSC","Lei Yu","Wuhan University",2018-12-31,"31.82",2018
"Fast and Accurate Single Image Super-Resolution via Information Distillation Network@@@IDN","Zheng Hui","Xidian University",2018-03-26,"31.82",2018
"Fast and Accurate Single Image Super-Resolution via Information Distillation Network@@@IDN","Xiumei Wang","Xidian University",2018-03-26,"31.82",2018
"Fast and Accurate Single Image Super-Resolution via Information Distillation Network@@@IDN","Gao Xinbo","Xidian University",2018-03-26,"31.82",2018
"Fast and Accurate Single Image Super-Resolution via Information Distillation Network@@@IDN","Xinbo Gao","Xidian University",2018-03-26,"31.82",2018
"Lightweight Feature Fusion Network for Single Image Super-Resolution@@@LFFN-S","Wenming Yang","Tsinghua University",2019-02-15,"31.79",2019
"Lightweight Feature Fusion Network for Single Image Super-Resolution@@@LFFN-S","Wei Wang","Tsinghua University",2019-02-15,"31.79",2019
"Lightweight Feature Fusion Network for Single Image Super-Resolution@@@LFFN-S","Xuechen Zhang","Tsinghua University",2019-02-15,"31.79",2019
"Lightweight Feature Fusion Network for Single Image Super-Resolution@@@LFFN-S","Shuifa Sun","China Three Gorges University",2019-02-15,"31.79",2019
"Lightweight Feature Fusion Network for Single Image Super-Resolution@@@LFFN-S","Qingmin Liao","Tsinghua University",2019-02-15,"31.79",2019
"MemNet: A Persistent Memory Network for Image Restoration@@@MemNet","Ying Tai","Nanjing University of Science and Technology",2017-08-07,"31.74",2017
"MemNet: A Persistent Memory Network for Image Restoration@@@MemNet","Jian Yang","Nanjing University of Science and Technology",2017-08-07,"31.74",2017
"MemNet: A Persistent Memory Network for Image Restoration@@@MemNet","Xiaoming Liu","",2017-08-07,"31.74",2017
"MemNet: A Persistent Memory Network for Image Restoration@@@MemNet","Chunyan Xu","Nanjing University of Science and Technology",2017-08-07,"31.74",2017
"EnhanceNet: Single Image Super-Resolution Through Automated Texture Synthesis@@@ENet-E","Mehdi S. M. Sajjadi","Max Planck Society",2016-12-23,"31.74",2016
"EnhanceNet: Single Image Super-Resolution Through Automated Texture Synthesis@@@ENet-E","Bernhard Schökopf","Max Planck Society",2016-12-23,"31.74",2016
"EnhanceNet: Single Image Super-Resolution Through Automated Texture Synthesis@@@ENet-E","Bernhard Schölkopf","Max Planck Society",2016-12-23,"31.74",2016
"EnhanceNet: Single Image Super-Resolution Through Automated Texture Synthesis@@@ENet-E","Michael Hirsch","Max Planck Society",2016-12-23,"31.74",2016
"Blind Super-Resolution With Iterative Kernel Correction@@@IKC","Jinjin Gu","The Chinese University of Hong Kong",2019-04-06,"31.52",2019
"Blind Super-Resolution With Iterative Kernel Correction@@@IKC","Hannan Lu","Harbin Institute of Technology",2019-04-06,"31.52",2019
"Blind Super-Resolution With Iterative Kernel Correction@@@IKC","Wangmeng Zuo","Harbin Institute of Technology",2019-04-06,"31.52",2019
"Blind Super-Resolution With Iterative Kernel Correction@@@IKC","Chao Dong","",2019-04-06,"31.52",2019
"Deeply-Recursive Convolutional Network for Image Super-Resolution@@@DRCN","Jiwon Kim","Seoul National University",2015-11-14,"31.52",2015
"Deeply-Recursive Convolutional Network for Image Super-Resolution@@@DRCN","Ji Won Kim","Seoul National University",2015-11-14,"31.52",2015
"Deeply-Recursive Convolutional Network for Image Super-Resolution@@@DRCN","Jung Kwon Lee","Seoul National University",2015-11-14,"31.52",2015
"Deeply-Recursive Convolutional Network for Image Super-Resolution@@@DRCN","Kyoung Mu Lee","Seoul National University",2015-11-14,"31.52",2015
"Image Restoration Using Very Deep Convolutional Encoder-Decoder Networks with Symmetric Skip Connections@@@RED30","Xiao-Jiao Mao","Nanjing University",2016-03-30,"31.51",2016
"Image Restoration Using Very Deep Convolutional Encoder-Decoder Networks with Symmetric Skip Connections@@@RED30","Chunhua Shen","University of Adelaide",2016-03-30,"31.51",2016
"Image Restoration Using Very Deep Convolutional Encoder-Decoder Networks with Symmetric Skip Connections@@@RED30","Yu-Bin Yang","Nanjing University",2016-03-30,"31.51",2016
"Image Restoration Using Convolutional Auto-encoders with Symmetric Skip Connections@@@RED30","Xiao-Jiao Mao","",2016-06-29,"31.51",2016
"Image Restoration Using Convolutional Auto-encoders with Symmetric Skip Connections@@@RED30","Chunhua Shen","",2016-06-29,"31.51",2016
"Image Restoration Using Convolutional Auto-encoders with Symmetric Skip Connections@@@RED30","Yu-Bin Yang","",2016-06-29,"31.51",2016
"Neural Nearest Neighbors Networks@@@N3Net","Tobias Plötz","Technische Universität Darmstadt",2018-10-30,"31.5",2018
"Neural Nearest Neighbors Networks@@@N3Net","Stefan Roth","Technische Universität Darmstadt",2018-10-30,"31.5",2018
"Beyond a Gaussian Denoiser: Residual Learning of Deep CNN for Image Denoising@@@DnCNN-3","Kai Zhang","Harbin Institute of Technology",2016-08-13,"31.4",2016
"Beyond a Gaussian Denoiser: Residual Learning of Deep CNN for Image Denoising@@@DnCNN-3","Wangmeng Zuo","Harbin Institute of Technology",2016-08-13,"31.4",2016
"Beyond a Gaussian Denoiser: Residual Learning of Deep CNN for Image Denoising@@@DnCNN-3","Yunjin Chen","",2016-08-13,"31.4",2016
"Beyond a Gaussian Denoiser: Residual Learning of Deep CNN for Image Denoising@@@DnCNN-3","Deyu Meng","Xi'an Jiaotong University",2016-08-13,"31.4",2016
"Beyond a Gaussian Denoiser: Residual Learning of Deep CNN for Image Denoising@@@DnCNN-3","Lei Zhang","Hong Kong Polytechnic University",2016-08-13,"31.4",2016
"Image Super-Resolution via Dual-State Recurrent Networks@@@DSRN","Wei Han","University of Illinois at Urbana–Champaign",2018-05-07,"31.40",2018
"Image Super-Resolution via Dual-State Recurrent Networks@@@DSRN","Shiyu Chang","IBM",2018-05-07,"31.40",2018
"Image Super-Resolution via Dual-State Recurrent Networks@@@DSRN","Ding Liu","University of Illinois at Urbana–Champaign",2018-05-07,"31.40",2018
"Image Super-Resolution via Dual-State Recurrent Networks@@@DSRN","Mo Yu","University of Illinois at Urbana–Champaign",2018-05-07,"31.40",2018
"Image Super-Resolution via Dual-State Recurrent Networks@@@DSRN","Michael Witbrock","IBM",2018-05-07,"31.40",2018
"Image Super-Resolution via Dual-State Recurrent Networks@@@DSRN","Huang SiLiang","University of Illinois at Urbana–Champaign",2018-05-07,"31.40",2018
"Image Super-Resolution via Dual-State Recurrent Networks@@@DSRN","Thomas S. Huang","University of Illinois at Urbana–Champaign",2018-05-07,"31.40",2018
"""Zero-Shot"" Super-Resolution using Deep Internal Learning@@@ZSSR","Assaf Shocher","Weizmann Institute of Science",2017-12-17,"31.13",2017
"""Zero-Shot"" Super-Resolution using Deep Internal Learning@@@ZSSR","Nadav Cohen","",2017-12-17,"31.13",2017
"""Zero-Shot"" Super-Resolution using Deep Internal Learning@@@ZSSR","Michal Irani","Weizmann Institute of Science",2017-12-17,"31.13",2017
"Single Image Super-Resolution with Dilated Convolution based Multi-Scale Information Learning Inception Module@@@MSSRNet","Wuzhen Shi","Harbin Institute of Technology",2017-07-22,"31.10",2017
