"title","authors","affiliations","paper_date","metric","year"
"Deep Comprehensive Correlation Mining for Image Clustering@@@DCCM","Keyu Long","Chinese Academy of Sciences",2019-04-15,"not available",2019
"Deep Comprehensive Correlation Mining for Image Clustering@@@DCCM","Fei Wang","",2019-04-15,"not available",2019
"Deep Comprehensive Correlation Mining for Image Clustering@@@DCCM","Chen Qian","",2019-04-15,"not available",2019
"Deep Comprehensive Correlation Mining for Image Clustering@@@DCCM","Cheng Li","SenseTime",2019-04-15,"not available",2019
"Deep Comprehensive Correlation Mining for Image Clustering@@@DCCM","Zhouchen Lin","Peking University",2019-04-15,"not available",2019
"Deep Comprehensive Correlation Mining for Image Clustering@@@DCCM","Hongbin Zha","Peking University",2019-04-15,"not available",2019
"Deep Adaptive Image Clustering@@@DAC","Jianlong Chang","Chinese Academy of Sciences",2017-10-01,"not available",2017
"Deep Adaptive Image Clustering@@@DAC","Lingfeng Wang","Chinese Academy of Sciences",2017-10-01,"not available",2017
"Deep Adaptive Image Clustering@@@DAC","Gaofeng Meng","Chinese Academy of Sciences",2017-10-01,"not available",2017
"Deep Adaptive Image Clustering@@@DAC","Shiming Xiang","Chinese Academy of Sciences",2017-10-01,"not available",2017
"Deep Adaptive Image Clustering@@@DAC","Chunhong Pan","Chinese Academy of Sciences",2017-10-01,"not available",2017
"Unsupervised Deep Embedding for Clustering Analysis@@@DEC","Junyuan Xie","University of Washington",2015-11-19,"not available",2015
"Unsupervised Deep Embedding for Clustering Analysis@@@DEC","Ross Girshick","Facebook",2015-11-19,"not available",2015
"Unsupervised Deep Embedding for Clustering Analysis@@@DEC","Ali Farhadi","University of Washington",2015-11-19,"not available",2015
"Auto-Encoding Variational Bayes@@@VAE","Romain Lopez","University of California, Berkeley",2013-12-20,"not available",2013
"Auto-Encoding Variational Bayes@@@VAE","Jeffrey Regier","University of California, Berkeley",2013-12-20,"not available",2013
"Auto-Encoding Variational Bayes@@@VAE","Michael I. Jordan","University of California, Berkeley",2013-12-20,"not available",2013
"Auto-Encoding Variational Bayes@@@VAE","Nir Yosef","University of California, Berkeley",2013-12-20,"not available",2013
"Unsupervised Representation Learning with Deep Convolutional Generative Adversarial Networks@@@GAN","Alec Radford","",2015-11-19,"not available",2015
"Unsupervised Representation Learning with Deep Convolutional Generative Adversarial Networks@@@GAN","Luke Metz","",2015-11-19,"not available",2015
"Unsupervised Representation Learning with Deep Convolutional Generative Adversarial Networks@@@GAN","Soumith Chintala","Facebook",2015-11-19,"not available",2015
"Joint Unsupervised Learning of Deep Representations and Image Clusters@@@JULE","Jianwei Yang","Virginia Tech",2016-04-13,"not available",2016
"Joint Unsupervised Learning of Deep Representations and Image Clusters@@@JULE","Devi Parikh","Virginia Tech",2016-04-13,"not available",2016
"Joint Unsupervised Learning of Deep Representations and Image Clusters@@@JULE","Dhruv Batra","Virginia Tech",2016-04-13,"not available",2016
"Sharpness-Aware Minimization for Efficiently Improving Generalization@@@EffNet-L2 (SAM)","Pierre Foret","Google",2020-10-03,"96.08",2020
"Sharpness-Aware Minimization for Efficiently Improving Generalization@@@EffNet-L2 (SAM)","Ariel Kleiner","Google",2020-10-03,"96.08",2020
"Sharpness-Aware Minimization for Efficiently Improving Generalization@@@EffNet-L2 (SAM)","Hossein Mobahi","Google",2020-10-03,"96.08",2020
"Sharpness-Aware Minimization for Efficiently Improving Generalization@@@EffNet-L2 (SAM)","Behnam Neyshabur","Google",2020-10-03,"96.08",2020
"Big Transfer (BiT): General Visual Representation Learning@@@BiT-L (ResNet)","Alexander Kolesnikov","Google",2019-12-24,"93.51",2019
"Big Transfer (BiT): General Visual Representation Learning@@@BiT-L (ResNet)","Lucas Beyer","Google",2019-12-24,"93.51",2019
"Big Transfer (BiT): General Visual Representation Learning@@@BiT-L (ResNet)","Xiaohua Zhai","Google",2019-12-24,"93.51",2019
"Big Transfer (BiT): General Visual Representation Learning@@@BiT-L (ResNet)","Joan Puigcerver","Google",2019-12-24,"93.51",2019
"Big Transfer (BiT): General Visual Representation Learning@@@BiT-L (ResNet)","Jessica Yung","Google",2019-12-24,"93.51",2019
"Big Transfer (BiT): General Visual Representation Learning@@@BiT-L (ResNet)","Sylvain Gelly","Google",2019-12-24,"93.51",2019
"Big Transfer (BiT): General Visual Representation Learning@@@BiT-L (ResNet)","Neil Houlsby","Google",2019-12-24,"93.51",2019
"Big Transfer (BiT): General Visual Representation Learning@@@BiT-M (ResNet)","Alexander Kolesnikov","Google",2019-12-24,"92.17",2019
"Big Transfer (BiT): General Visual Representation Learning@@@BiT-M (ResNet)","Lucas Beyer","Google",2019-12-24,"92.17",2019
"Big Transfer (BiT): General Visual Representation Learning@@@BiT-M (ResNet)","Xiaohua Zhai","Google",2019-12-24,"92.17",2019
"Big Transfer (BiT): General Visual Representation Learning@@@BiT-M (ResNet)","Joan Puigcerver","Google",2019-12-24,"92.17",2019
"Big Transfer (BiT): General Visual Representation Learning@@@BiT-M (ResNet)","Jessica Yung","Google",2019-12-24,"92.17",2019
"Big Transfer (BiT): General Visual Representation Learning@@@BiT-M (ResNet)","Sylvain Gelly","Google",2019-12-24,"92.17",2019
"Big Transfer (BiT): General Visual Representation Learning@@@BiT-M (ResNet)","Neil Houlsby","Google",2019-12-24,"92.17",2019
"EfficientNet: Rethinking Model Scaling for Convolutional Neural Networks@@@EfficientNet-B7","Mingxing Tan","Google",2019-05-28,"91.7",2019
"EfficientNet: Rethinking Model Scaling for Convolutional Neural Networks@@@EfficientNet-B7","Quoc V. Le","Google",2019-05-28,"91.7",2019
"TResNet: High Performance GPU-Dedicated Architecture@@@TResNet-XL","Tal Ridnik","",2020-03-30,"91.5",2020
"TResNet: High Performance GPU-Dedicated Architecture@@@TResNet-XL","Hussam Lawen","",2020-03-30,"91.5",2020
"TResNet: High Performance GPU-Dedicated Architecture@@@TResNet-XL","Asaf Noy","",2020-03-30,"91.5",2020
"TResNet: High Performance GPU-Dedicated Architecture@@@TResNet-XL","Itamar Friedman","",2020-03-30,"91.5",2020
"GPipe: Efficient Training of Giant Neural Networks using Pipeline Parallelism@@@GPIPE","Yanping Huang","Google",2018-11-16,"91.3",2018
"GPipe: Efficient Training of Giant Neural Networks using Pipeline Parallelism@@@GPIPE","Youlong Cheng","Google",2018-11-16,"91.3",2018
"GPipe: Efficient Training of Giant Neural Networks using Pipeline Parallelism@@@GPIPE","Ankur Bapna","Google",2018-11-16,"91.3",2018
"GPipe: Efficient Training of Giant Neural Networks using Pipeline Parallelism@@@GPIPE","Orhan Firat","Google",2018-11-16,"91.3",2018
"GPipe: Efficient Training of Giant Neural Networks using Pipeline Parallelism@@@GPIPE","Mia Xu Chen","Google",2018-11-16,"91.3",2018
"GPipe: Efficient Training of Giant Neural Networks using Pipeline Parallelism@@@GPIPE","Dehao Chen","Google",2018-11-16,"91.3",2018
"GPipe: Efficient Training of Giant Neural Networks using Pipeline Parallelism@@@GPIPE","HyoukJoong Lee","Google",2018-11-16,"91.3",2018
"GPipe: Efficient Training of Giant Neural Networks using Pipeline Parallelism@@@GPIPE","Jiquan Ngiam","Google",2018-11-16,"91.3",2018
"GPipe: Efficient Training of Giant Neural Networks using Pipeline Parallelism@@@GPIPE","Quoc V. Le","Carnegie Mellon University",2018-11-16,"91.3",2018
"GPipe: Efficient Training of Giant Neural Networks using Pipeline Parallelism@@@GPIPE","Yonghui Wu","Google",2018-11-16,"91.3",2018
"GPipe: Efficient Training of Giant Neural Networks using Pipeline Parallelism@@@GPIPE","Zhifeng Chen","Google",2018-11-16,"91.3",2018
"Sharpness-Aware Minimization for Efficiently Improving Generalization@@@PyramidNet (SAM)","Pierre Foret","Google",2020-10-03,"89.7",2020
"Sharpness-Aware Minimization for Efficiently Improving Generalization@@@PyramidNet (SAM)","Ariel Kleiner","Google",2020-10-03,"89.7",2020
"Sharpness-Aware Minimization for Efficiently Improving Generalization@@@PyramidNet (SAM)","Hossein Mobahi","Google",2020-10-03,"89.7",2020
"Sharpness-Aware Minimization for Efficiently Improving Generalization@@@PyramidNet (SAM)","Behnam Neyshabur","Google",2020-10-03,"89.7",2020
"SplitNet: Divide and Co-training@@@PyramidNet-272, S=4","Jianbo Dong","Alibaba Group",2020-11-30,"89.46",2020
"SplitNet: Divide and Co-training@@@PyramidNet-272, S=4","Zheng Cao","Alibaba Group",2020-11-30,"89.46",2020
"SplitNet: Divide and Co-training@@@PyramidNet-272, S=4","Tao Zhang","Alibaba Group",2020-11-30,"89.46",2020
"SplitNet: Divide and Co-training@@@PyramidNet-272, S=4","Jianxi Ye","Alibaba Group",2020-11-30,"89.46",2020
"SplitNet: Divide and Co-training@@@PyramidNet-272, S=4","Shaochuang Wang","Alibaba Group",2020-11-30,"89.46",2020
"SplitNet: Divide and Co-training@@@PyramidNet-272, S=4","Fei Feng","Alibaba Group",2020-11-30,"89.46",2020
"SplitNet: Divide and Co-training@@@PyramidNet-272, S=4","Li Zhao","Alibaba Group",2020-11-30,"89.46",2020
"SplitNet: Divide and Co-training@@@PyramidNet-272, S=4","Xiaoyong Liu","Alibaba Group",2020-11-30,"89.46",2020
"SplitNet: Divide and Co-training@@@PyramidNet-272, S=4","Liuyihan Song","Alibaba Group",2020-11-30,"89.46",2020
"SplitNet: Divide and Co-training@@@PyramidNet-272, S=4","Liwei Peng","Alibaba Group",2020-11-30,"89.46",2020
"SplitNet: Divide and Co-training@@@PyramidNet-272, S=4","Pan Pan","Alibaba Group",2020-11-30,"89.46",2020
"SplitNet: Divide and Co-training@@@PyramidNet-272, S=4","Yuan Xie","Alibaba Group",2020-11-30,"89.46",2020
"AutoAugment: Learning Augmentation Policies from Data@@@PyramidNet+ShakeDrop","Ekin D. Cubuk","",2018-05-24,"89.3",2018
"AutoAugment: Learning Augmentation Policies from Data@@@PyramidNet+ShakeDrop","Barret Zoph","",2018-05-24,"89.3",2018
"AutoAugment: Learning Augmentation Policies from Data@@@PyramidNet+ShakeDrop","Dandelion Mane","",2018-05-24,"89.3",2018
"AutoAugment: Learning Augmentation Policies from Data@@@PyramidNet+ShakeDrop","Vijay K. Vasudevan","",2018-05-24,"89.3",2018
"AutoAugment: Learning Augmentation Policies from Data@@@PyramidNet+ShakeDrop","Quoc V. Le","",2018-05-24,"89.3",2018
"ColorNet: Investigating the importance of color spaces for image classification@@@ColorNet","Shreyank N Gowda","Tsinghua University",2019-02-01,"88.4",2019
"ColorNet: Investigating the importance of color spaces for image classification@@@ColorNet","Shreyank N. Gowda","Tsinghua University",2019-02-01,"88.4",2019
"ColorNet: Investigating the importance of color spaces for image classification@@@ColorNet","Chun Yuan","Tsinghua University",2019-02-01,"88.4",2019
"SpinalNet: Deep Neural Network with Gradual Input@@@Wide-ResNet-101 (Spinal FC)","H M Dipu Kabir","",2020-07-07,"88.34",2020
"SpinalNet: Deep Neural Network with Gradual Input@@@Wide-ResNet-101 (Spinal FC)","Moloud Abdar","",2020-07-07,"88.34",2020
"SpinalNet: Deep Neural Network with Gradual Input@@@Wide-ResNet-101 (Spinal FC)","Seyed Mohammad Jafar Jalali","",2020-07-07,"88.34",2020
"SpinalNet: Deep Neural Network with Gradual Input@@@Wide-ResNet-101 (Spinal FC)","Abbas Khosravi","",2020-07-07,"88.34",2020
"SpinalNet: Deep Neural Network with Gradual Input@@@Wide-ResNet-101 (Spinal FC)","Amir F. Atiya","",2020-07-07,"88.34",2020
"SpinalNet: Deep Neural Network with Gradual Input@@@Wide-ResNet-101 (Spinal FC)","Saeid Nahavandi","",2020-07-07,"88.34",2020
"SpinalNet: Deep Neural Network with Gradual Input@@@Wide-ResNet-101 (Spinal FC)","Dipti Srinivasan","",2020-07-07,"88.34",2020
"Neural Architecture Transfer@@@NAT-M4","Catherine Wong","Massachusetts Institute of Technology",2020-05-12,"88.3",2020
"Neural Architecture Transfer@@@NAT-M4","Neil Houlsby","Google",2020-05-12,"88.3",2020
"Neural Architecture Transfer@@@NAT-M4","Yifeng Lu","",2020-05-12,"88.3",2020
"Neural Architecture Transfer@@@NAT-M4","Andrea Gesmundo","Google",2020-05-12,"88.3",2020
"Fast AutoAugment@@@PyramidNet+ShakeDrop (Fast AA)","Sungbin Lim","",2019-05-01,"88.3",2019
"Fast AutoAugment@@@PyramidNet+ShakeDrop (Fast AA)","Ildoo Kim","",2019-05-01,"88.3",2019
"Fast AutoAugment@@@PyramidNet+ShakeDrop (Fast AA)","Taesup Kim","",2019-05-01,"88.3",2019
"Fast AutoAugment@@@PyramidNet+ShakeDrop (Fast AA)","Chiheon Kim","",2019-05-01,"88.3",2019
"Fast AutoAugment@@@PyramidNet+ShakeDrop (Fast AA)","Sungwoong Kim","",2019-05-01,"88.3",2019
"Neural Architecture Transfer@@@NAT-M3","Catherine Wong","Massachusetts Institute of Technology",2020-05-12,"87.7",2020
"Neural Architecture Transfer@@@NAT-M3","Neil Houlsby","Google",2020-05-12,"87.7",2020
"Neural Architecture Transfer@@@NAT-M3","Yifeng Lu","",2020-05-12,"87.7",2020
"Neural Architecture Transfer@@@NAT-M3","Andrea Gesmundo","Google",2020-05-12,"87.7",2020
"Neural Architecture Transfer@@@NAT-M2","Catherine Wong","Massachusetts Institute of Technology",2020-05-12,"87.5",2020
"Neural Architecture Transfer@@@NAT-M2","Neil Houlsby","Google",2020-05-12,"87.5",2020
"Neural Architecture Transfer@@@NAT-M2","Yifeng Lu","",2020-05-12,"87.5",2020
"Neural Architecture Transfer@@@NAT-M2","Andrea Gesmundo","Google",2020-05-12,"87.5",2020
"SplitNet: Divide and Co-training@@@DenseNet-BC-190, S=4","Jianbo Dong","Alibaba Group",2020-11-30,"87.44",2020
"SplitNet: Divide and Co-training@@@DenseNet-BC-190, S=4","Zheng Cao","Alibaba Group",2020-11-30,"87.44",2020
"SplitNet: Divide and Co-training@@@DenseNet-BC-190, S=4","Tao Zhang","Alibaba Group",2020-11-30,"87.44",2020
"SplitNet: Divide and Co-training@@@DenseNet-BC-190, S=4","Jianxi Ye","Alibaba Group",2020-11-30,"87.44",2020
"SplitNet: Divide and Co-training@@@DenseNet-BC-190, S=4","Shaochuang Wang","Alibaba Group",2020-11-30,"87.44",2020
"SplitNet: Divide and Co-training@@@DenseNet-BC-190, S=4","Fei Feng","Alibaba Group",2020-11-30,"87.44",2020
"SplitNet: Divide and Co-training@@@DenseNet-BC-190, S=4","Li Zhao","Alibaba Group",2020-11-30,"87.44",2020
"SplitNet: Divide and Co-training@@@DenseNet-BC-190, S=4","Xiaoyong Liu","Alibaba Group",2020-11-30,"87.44",2020
"SplitNet: Divide and Co-training@@@DenseNet-BC-190, S=4","Liuyihan Song","Alibaba Group",2020-11-30,"87.44",2020
"SplitNet: Divide and Co-training@@@DenseNet-BC-190, S=4","Liwei Peng","Alibaba Group",2020-11-30,"87.44",2020
"SplitNet: Divide and Co-training@@@DenseNet-BC-190, S=4","Pan Pan","Alibaba Group",2020-11-30,"87.44",2020
"SplitNet: Divide and Co-training@@@DenseNet-BC-190, S=4","Yuan Xie","Alibaba Group",2020-11-30,"87.44",2020
"SplitNet: Divide and Co-training@@@WRN-40-10, S=4","Jianbo Dong","Alibaba Group",2020-11-30,"86.90",2020
"SplitNet: Divide and Co-training@@@WRN-40-10, S=4","Zheng Cao","Alibaba Group",2020-11-30,"86.90",2020
"SplitNet: Divide and Co-training@@@WRN-40-10, S=4","Tao Zhang","Alibaba Group",2020-11-30,"86.90",2020
"SplitNet: Divide and Co-training@@@WRN-40-10, S=4","Jianxi Ye","Alibaba Group",2020-11-30,"86.90",2020
"SplitNet: Divide and Co-training@@@WRN-40-10, S=4","Shaochuang Wang","Alibaba Group",2020-11-30,"86.90",2020
"SplitNet: Divide and Co-training@@@WRN-40-10, S=4","Fei Feng","Alibaba Group",2020-11-30,"86.90",2020
"SplitNet: Divide and Co-training@@@WRN-40-10, S=4","Li Zhao","Alibaba Group",2020-11-30,"86.90",2020
"SplitNet: Divide and Co-training@@@WRN-40-10, S=4","Xiaoyong Liu","Alibaba Group",2020-11-30,"86.90",2020
"SplitNet: Divide and Co-training@@@WRN-40-10, S=4","Liuyihan Song","Alibaba Group",2020-11-30,"86.90",2020
"SplitNet: Divide and Co-training@@@WRN-40-10, S=4","Liwei Peng","Alibaba Group",2020-11-30,"86.90",2020
"SplitNet: Divide and Co-training@@@WRN-40-10, S=4","Pan Pan","Alibaba Group",2020-11-30,"86.90",2020
"SplitNet: Divide and Co-training@@@WRN-40-10, S=4","Yuan Xie","Alibaba Group",2020-11-30,"86.90",2020
"CutMix: Regularization Strategy to Train Strong Classifiers with Localizable Features@@@PyramidNet-200 + Shakedrop + Cutmix","Sangdoo Yun","Naver Corporation",2019-05-13,"86.19",2019
"CutMix: Regularization Strategy to Train Strong Classifiers with Localizable Features@@@PyramidNet-200 + Shakedrop + Cutmix","Dongyoon Han","Naver Corporation",2019-05-13,"86.19",2019
"CutMix: Regularization Strategy to Train Strong Classifiers with Localizable Features@@@PyramidNet-200 + Shakedrop + Cutmix","Sanghyuk Chun","Naver Corporation",2019-05-13,"86.19",2019
"CutMix: Regularization Strategy to Train Strong Classifiers with Localizable Features@@@PyramidNet-200 + Shakedrop + Cutmix","Seong Joon Oh","",2019-05-13,"86.19",2019
"CutMix: Regularization Strategy to Train Strong Classifiers with Localizable Features@@@PyramidNet-200 + Shakedrop + Cutmix","Youngjoon Yoo","Naver Corporation",2019-05-13,"86.19",2019
"CutMix: Regularization Strategy to Train Strong Classifiers with Localizable Features@@@PyramidNet-200 + Shakedrop + Cutmix","Junsuk Choe","Yonsei University",2019-05-13,"86.19",2019
"MUXConv: Information Multiplexing in Convolutional Neural Networks@@@MUXNet-m","Zhichao Lu","Michigan State University",2020-03-31,"86.1",2020
"MUXConv: Information Multiplexing in Convolutional Neural Networks@@@MUXNet-m","Kalyanmoy Deb","Michigan State University",2020-03-31,"86.1",2020
"MUXConv: Information Multiplexing in Convolutional Neural Networks@@@MUXNet-m","Vishnu Naresh Boddeti","Michigan State University",2020-03-31,"86.1",2020
"Neural Architecture Transfer@@@NAT-M1","Catherine Wong","Massachusetts Institute of Technology",2020-05-12,"86.0",2020
"Neural Architecture Transfer@@@NAT-M1","Neil Houlsby","Google",2020-05-12,"86.0",2020
"Neural Architecture Transfer@@@NAT-M1","Yifeng Lu","",2020-05-12,"86.0",2020
"Neural Architecture Transfer@@@NAT-M1","Andrea Gesmundo","Google",2020-05-12,"86.0",2020
"SplitNet: Divide and Co-training@@@WRN-28-10, S=4","Jianbo Dong","Alibaba Group",2020-11-30,"85.74",2020
"SplitNet: Divide and Co-training@@@WRN-28-10, S=4","Zheng Cao","Alibaba Group",2020-11-30,"85.74",2020
"SplitNet: Divide and Co-training@@@WRN-28-10, S=4","Tao Zhang","Alibaba Group",2020-11-30,"85.74",2020
"SplitNet: Divide and Co-training@@@WRN-28-10, S=4","Jianxi Ye","Alibaba Group",2020-11-30,"85.74",2020
"SplitNet: Divide and Co-training@@@WRN-28-10, S=4","Shaochuang Wang","Alibaba Group",2020-11-30,"85.74",2020
"SplitNet: Divide and Co-training@@@WRN-28-10, S=4","Fei Feng","Alibaba Group",2020-11-30,"85.74",2020
"SplitNet: Divide and Co-training@@@WRN-28-10, S=4","Li Zhao","Alibaba Group",2020-11-30,"85.74",2020
"SplitNet: Divide and Co-training@@@WRN-28-10, S=4","Xiaoyong Liu","Alibaba Group",2020-11-30,"85.74",2020
"SplitNet: Divide and Co-training@@@WRN-28-10, S=4","Liuyihan Song","Alibaba Group",2020-11-30,"85.74",2020
"SplitNet: Divide and Co-training@@@WRN-28-10, S=4","Liwei Peng","Alibaba Group",2020-11-30,"85.74",2020
"SplitNet: Divide and Co-training@@@WRN-28-10, S=4","Pan Pan","Alibaba Group",2020-11-30,"85.74",2020
"SplitNet: Divide and Co-training@@@WRN-28-10, S=4","Yuan Xie","Alibaba Group",2020-11-30,"85.74",2020
"Squeeze-and-Excitation Networks@@@SENet + ShakeEven + Cutout","Jie Hu","",2017-09-05,"84.59",2017
"Squeeze-and-Excitation Networks@@@SENet + ShakeEven + Cutout","Li Shen","University of Oxford",2017-09-05,"84.59",2017
"Squeeze-and-Excitation Networks@@@SENet + ShakeEven + Cutout","Gang Sun","",2017-09-05,"84.59",2017
"Averaging Weights Leads to Wider Optima and Better Generalization@@@PyramidNet-272 + SWA","Pavel Izmailov","Cornell University",2018-03-14,"84.16",2018
"Averaging Weights Leads to Wider Optima and Better Generalization@@@PyramidNet-272 + SWA","Dmitrii Podoprikhin","National Research University – Higher School of Economics",2018-03-14,"84.16",2018
"Averaging Weights Leads to Wider Optima and Better Generalization@@@PyramidNet-272 + SWA","D. A. Podoprikhin","National Research University – Higher School of Economics",2018-03-14,"84.16",2018
"Averaging Weights Leads to Wider Optima and Better Generalization@@@PyramidNet-272 + SWA","Timur Garipov","Moscow State University",2018-03-14,"84.16",2018
"Averaging Weights Leads to Wider Optima and Better Generalization@@@PyramidNet-272 + SWA","Dmitry Vetrov","National Research University – Higher School of Economics",2018-03-14,"84.16",2018
"Averaging Weights Leads to Wider Optima and Better Generalization@@@PyramidNet-272 + SWA","Andrew Gordon Wilson","Cornell University",2018-03-14,"84.16",2018
"Puzzle Mix: Exploiting Saliency and Local Statistics for Optimal Mixup@@@WRN28-10","Janghyun Kim","Seoul National University",2020-09-15,"84.05",2020
"Puzzle Mix: Exploiting Saliency and Local Statistics for Optimal Mixup@@@WRN28-10","Jang Hyun Kim","Seoul National University",2020-09-15,"84.05",2020
