"title","authors","affiliations","paper_date","metric","year"
"Self Adversarial Training for Human Pose Estimation@@@Chou et al. arXiv'17","Jui-Ting Chien","National Tsing Hua University",2017-07-08,"91.8%",2017
"Self Adversarial Training for Human Pose Estimation@@@Chou et al. arXiv'17","Hwann-Tzong Chen","National Tsing Hua University",2017-07-08,"91.8%",2017
"Multi-Context Attention for Human Pose Estimation@@@Multi-Context Attention","Xiao Chu","The Chinese University of Hong Kong",2017-02-24,"91.5%",2017
"Multi-Context Attention for Human Pose Estimation@@@Multi-Context Attention","Wei Yang","The Chinese University of Hong Kong",2017-02-24,"91.5%",2017
"Multi-Context Attention for Human Pose Estimation@@@Multi-Context Attention","Wanli Ouyang","The Chinese University of Hong Kong",2017-02-24,"91.5%",2017
"Multi-Context Attention for Human Pose Estimation@@@Multi-Context Attention","Cheng Ma","Tsinghua University",2017-02-24,"91.5%",2017
"Multi-Context Attention for Human Pose Estimation@@@Multi-Context Attention","Alan L. Yuille","Johns Hopkins University",2017-02-24,"91.5%",2017
"Multi-Context Attention for Human Pose Estimation@@@Multi-Context Attention","Xiaogang Wang","The Chinese University of Hong Kong",2017-02-24,"91.5%",2017
"Jointly Optimize Data Augmentation and Network Training: Adversarial Data Augmentation in Human Pose Estimation@@@Residual Hourglass +ASR+AHO","Xi Peng","Rutgers University",2018-05-24,"91.5%",2018
"Jointly Optimize Data Augmentation and Network Training: Adversarial Data Augmentation in Human Pose Estimation@@@Residual Hourglass +ASR+AHO","Zhiqiang Tang","Rutgers University",2018-05-24,"91.5%",2018
"Jointly Optimize Data Augmentation and Network Training: Adversarial Data Augmentation in Human Pose Estimation@@@Residual Hourglass +ASR+AHO","Fei Yang","Facebook",2018-05-24,"91.5%",2018
"Jointly Optimize Data Augmentation and Network Training: Adversarial Data Augmentation in Human Pose Estimation@@@Residual Hourglass +ASR+AHO","Rogério Schmidt Feris","IBM",2018-05-24,"91.5%",2018
"Jointly Optimize Data Augmentation and Network Training: Adversarial Data Augmentation in Human Pose Estimation@@@Residual Hourglass +ASR+AHO","Dimitris N. Metaxas","Rutgers University",2018-05-24,"91.5%",2018
"Quantized Densely Connected U-Nets for Efficient Landmark Localization@@@DU-Net","Zhiqiang Tang","Rutgers University",2018-08-07,"91.2%",2018
"Quantized Densely Connected U-Nets for Efficient Landmark Localization@@@DU-Net","Xi Peng","Binghamton University",2018-08-07,"91.2%",2018
"Quantized Densely Connected U-Nets for Efficient Landmark Localization@@@DU-Net","Shijie Geng","Rutgers University",2018-08-07,"91.2%",2018
"Quantized Densely Connected U-Nets for Efficient Landmark Localization@@@DU-Net","Lingfei Wu","IBM",2018-08-07,"91.2%",2018
"Quantized Densely Connected U-Nets for Efficient Landmark Localization@@@DU-Net","Shaoting Zhang","SenseTime",2018-08-07,"91.2%",2018
"Quantized Densely Connected U-Nets for Efficient Landmark Localization@@@DU-Net","Dimitris N. Metaxas","Rutgers University",2018-08-07,"91.2%",2018
"Knowledge-Guided Deep Fractal Neural Networks for Human Pose Estimation@@@Stacked hourglass + Inception-resnet","Guanghan Ning","University of Missouri",2017-05-05,"91.2%",2017
"Knowledge-Guided Deep Fractal Neural Networks for Human Pose Estimation@@@Stacked hourglass + Inception-resnet","Zhi Zhang","University of Missouri",2017-05-05,"91.2%",2017
"Knowledge-Guided Deep Fractal Neural Networks for Human Pose Estimation@@@Stacked hourglass + Inception-resnet","Zhihai He","Shenzhen University",2017-05-05,"91.2%",2017
"EfficientPose: Scalable single-person pose estimation@@@EfficientPose IV","Daniel Groos","Norwegian University of Science and Technology",2020-04-25,"91.2",2020
"EfficientPose: Scalable single-person pose estimation@@@EfficientPose IV","Heri Ramampiaro","",2020-04-25,"91.2",2020
"EfficientPose: Scalable single-person pose estimation@@@EfficientPose IV","Espen A. F. Ihlen","",2020-04-25,"91.2",2020
"Fast Human Pose Estimation@@@FPD","Feng Zhang","University of Electronic Science and Technology of China",2018-11-13,"91.1%",2018
"Fast Human Pose Estimation@@@FPD","Xiatian Zhu","",2018-11-13,"91.1%",2018
"Fast Human Pose Estimation@@@FPD","Mao Ye","University of Electronic Science and Technology of China",2018-11-13,"91.1%",2018
"Integral Human Pose Regression@@@Integral Regression","Xiao Sun","Microsoft",2017-11-22,"91.0%",2017
"Integral Human Pose Regression@@@Integral Regression","Bin Xiao","Microsoft",2017-11-22,"91.0%",2017
"Integral Human Pose Regression@@@Integral Regression","Fangyin Wei","Peking University",2017-11-22,"91.0%",2017
"Integral Human Pose Regression@@@Integral Regression","Shuang Liang","Tongji University",2017-11-22,"91.0%",2017
"Integral Human Pose Regression@@@Integral Regression","Yichen Wei","Microsoft",2017-11-22,"91.0%",2017
"Stacked Hourglass Networks for Human Pose Estimation@@@Stacked Hourglass Networks","Alejandro Newell","University of Michigan",2016-03-22,"90.9%",2016
"Stacked Hourglass Networks for Human Pose Estimation@@@Stacked Hourglass Networks","Kaiyu Yang","University of Michigan",2016-03-22,"90.9%",2016
"Stacked Hourglass Networks for Human Pose Estimation@@@Stacked Hourglass Networks","Jia Deng","University of Michigan",2016-03-22,"90.9%",2016
"Pose Neural Fabrics Search@@@Searchable Neural Fabrics","Sen Yang","Southeast University",2019-09-16,"90.1%",2019
"Pose Neural Fabrics Search@@@Searchable Neural Fabrics","Wankou Yang","Southeast University",2019-09-16,"90.1%",2019
"Pose Neural Fabrics Search@@@Searchable Neural Fabrics","Zhen Cui","Nanjing University of Science and Technology",2019-09-16,"90.1%",2019
"Human pose estimation via Convolutional Part Heatmap Regression@@@Human Pose Estimation","Adrian Bulat","University of Nottingham",2016-09-06,"89.7%",2016
"Human pose estimation via Convolutional Part Heatmap Regression@@@Human Pose Estimation","Georgios Tzimiropoulos","University of Nottingham",2016-09-06,"89.7%",2016
"Human pose estimation via Convolutional Part Heatmap Regression@@@Part heatmap regression (ResNet-152)","Adrian Bulat","University of Nottingham",2016-09-06,"89.7%",2016
"Human pose estimation via Convolutional Part Heatmap Regression@@@Part heatmap regression (ResNet-152)","Georgios Tzimiropoulos","University of Nottingham",2016-09-06,"89.7%",2016
"Numerical Coordinate Regression with Convolutional Neural Networks@@@DSNTr ResNet-50@28px","Aiden Nibali","",2018-01-23,"89.5%",2018
"Numerical Coordinate Regression with Convolutional Neural Networks@@@DSNTr ResNet-50@28px","Zhen He","",2018-01-23,"89.5%",2018
"Numerical Coordinate Regression with Convolutional Neural Networks@@@DSNTr ResNet-50@28px","Stuart Morgan","",2018-01-23,"89.5%",2018
"Numerical Coordinate Regression with Convolutional Neural Networks@@@DSNTr ResNet-50@28px","Luke A. Prendergast","",2018-01-23,"89.5%",2018
"CU-Net: Coupled U-Nets@@@CU-Net","Zhiqiang Tang","Rutgers University",2018-08-20,"89.4%",2018
"CU-Net: Coupled U-Nets@@@CU-Net","Xi Peng","Binghamton University",2018-08-20,"89.4%",2018
"CU-Net: Coupled U-Nets@@@CU-Net","Shijie Geng","Rutgers University",2018-08-20,"89.4%",2018
"CU-Net: Coupled U-Nets@@@CU-Net","Yizhe Zhu","Rutgers University",2018-08-20,"89.4%",2018
"CU-Net: Coupled U-Nets@@@CU-Net","Dimitris N. Metaxas","",2018-08-20,"89.4%",2018
"EfficientPose: Scalable single-person pose estimation@@@OpenPose","Daniel Groos","Norwegian University of Science and Technology",2020-04-25,"88.8",2020
"EfficientPose: Scalable single-person pose estimation@@@OpenPose","Heri Ramampiaro","",2020-04-25,"88.8",2020
"EfficientPose: Scalable single-person pose estimation@@@OpenPose","Espen A. F. Ihlen","",2020-04-25,"88.8",2020
"Convolutional Pose Machines@@@Convolutional Pose Machines","Shih-En Wei","Carnegie Mellon University",2016-01-30,"88.52%",2016
"Convolutional Pose Machines@@@Convolutional Pose Machines","Varun Ramakrishna","Carnegie Mellon University",2016-01-30,"88.52%",2016
"Convolutional Pose Machines@@@Convolutional Pose Machines","Takeo Kanade","Carnegie Mellon University",2016-01-30,"88.52%",2016
"Convolutional Pose Machines@@@Convolutional Pose Machines","Yaser Sheikh","Carnegie Mellon University",2016-01-30,"88.52%",2016
"DeeperCut: A Deeper, Stronger, and Faster Multi-Person Pose Estimation Model@@@ResNet-152 + intermediate supervision","Eldar Insafutdinov","Max Planck Society",2016-05-10,"88.52%",2016
"DeeperCut: A Deeper, Stronger, and Faster Multi-Person Pose Estimation Model@@@ResNet-152 + intermediate supervision","Leonid Pishchulin","Max Planck Society",2016-05-10,"88.52%",2016
"DeeperCut: A Deeper, Stronger, and Faster Multi-Person Pose Estimation Model@@@ResNet-152 + intermediate supervision","Bjoern Andres","Max Planck Society",2016-05-10,"88.52%",2016
"DeeperCut: A Deeper, Stronger, and Faster Multi-Person Pose Estimation Model@@@ResNet-152 + intermediate supervision","Mykhaylo Andriluka","Stanford University",2016-05-10,"88.52%",2016
"DeeperCut: A Deeper, Stronger, and Faster Multi-Person Pose Estimation Model@@@ResNet-152 + intermediate supervision","Bernt Schiele","Max Planck Society",2016-05-10,"88.52%",2016
"T-Net: Parametrizing Fully Convolutional Nets with a Single High-Order Tensor@@@Tucker T-Net","Jean Kossaifi","Imperial College London",2019-04-04,"87.5%",2019
"T-Net: Parametrizing Fully Convolutional Nets with a Single High-Order Tensor@@@Tucker T-Net","Adrian Bulat","University of Nottingham",2019-04-04,"87.5%",2019
"T-Net: Parametrizing Fully Convolutional Nets with a Single High-Order Tensor@@@Tucker T-Net","Georgios Tzimiropoulos","University of Nottingham",2019-04-04,"87.5%",2019
"T-Net: Parametrizing Fully Convolutional Nets with a Single High-Order Tensor@@@Tucker T-Net","Maja Pantic","Imperial College London",2019-04-04,"87.5%",2019
"Human Pose Estimation using Deep Consensus Voting@@@Lifshitz et al.","Ita Lifshitz","Weizmann Institute of Science",2016-03-27,"85.0%",2016
"Human Pose Estimation using Deep Consensus Voting@@@Lifshitz et al.","Ethan Fetaya","Weizmann Institute of Science",2016-03-27,"85.0%",2016
"Human Pose Estimation using Deep Consensus Voting@@@Lifshitz et al.","S. Ullman Ashua","Weizmann Institute of Science",2016-03-27,"85.0%",2016
"Human Pose Estimation using Deep Consensus Voting@@@Lifshitz et al.","Shimon Ullman","Weizmann Institute of Science",2016-03-27,"85.0%",2016
"EfficientPose: Scalable single-person pose estimation@@@EfficientPose RT","Daniel Groos","Norwegian University of Science and Technology",2020-04-25,"84.8",2020
"EfficientPose: Scalable single-person pose estimation@@@EfficientPose RT","Heri Ramampiaro","",2020-04-25,"84.8",2020
"EfficientPose: Scalable single-person pose estimation@@@EfficientPose RT","Espen A. F. Ihlen","",2020-04-25,"84.8",2020
"DeepCut: Joint Subset Partition and Labeling for Multi Person Pose Estimation@@@DeepCut","Leonid Pishchulin","Max Planck Society",2015-11-20,"82.40%",2015
"DeepCut: Joint Subset Partition and Labeling for Multi Person Pose Estimation@@@DeepCut","Eldar Insafutdinov","Max Planck Society",2015-11-20,"82.40%",2015
"DeepCut: Joint Subset Partition and Labeling for Multi Person Pose Estimation@@@DeepCut","Siyu Tang","Max Planck Society",2015-11-20,"82.40%",2015
"DeepCut: Joint Subset Partition and Labeling for Multi Person Pose Estimation@@@DeepCut","Bjoern Andres","Max Planck Society",2015-11-20,"82.40%",2015
"DeepCut: Joint Subset Partition and Labeling for Multi Person Pose Estimation@@@DeepCut","Mykhaylo Andriluka","Max Planck Society",2015-11-20,"82.40%",2015
"DeepCut: Joint Subset Partition and Labeling for Multi Person Pose Estimation@@@DeepCut","Peter V. Gehler","Max Planck Society",2015-11-20,"82.40%",2015
"DeepCut: Joint Subset Partition and Labeling for Multi Person Pose Estimation@@@DeepCut","Bernt Schiele","Max Planck Society",2015-11-20,"82.40%",2015
"Efficient Object Localization Using Convolutional Networks@@@Tompson et al.","Jonathan Tompson","New York University",2014-11-16,"82.0%",2014
"Efficient Object Localization Using Convolutional Networks@@@Tompson et al.","Ross Goroshin","New York University",2014-11-16,"82.0%",2014
"Efficient Object Localization Using Convolutional Networks@@@Tompson et al.","Arjun Jain","New York University",2014-11-16,"82.0%",2014
"Efficient Object Localization Using Convolutional Networks@@@Tompson et al.","Yann LeCun","New York University",2014-11-16,"82.0%",2014
"Efficient Object Localization Using Convolutional Networks@@@Tompson et al.","Christoph Bregler","New York University",2014-11-16,"82.0%",2014
