"title","authors","affiliations","paper_date","metric","year"
"A Generic Graph-based Neural Architecture Encoding Scheme for Predictor-based NAS@@@GATES","Yin Zheng","",2020-04-04,"not available",2020
"A Generic Graph-based Neural Architecture Encoding Scheme for Predictor-based NAS@@@GATES","Tianchen Zhao","",2020-04-04,"not available",2020
"A Generic Graph-based Neural Architecture Encoding Scheme for Predictor-based NAS@@@GATES","Yu Wang","",2020-04-04,"not available",2020
"A Generic Graph-based Neural Architecture Encoding Scheme for Predictor-based NAS@@@GATES","Huazhong Yang","",2020-04-04,"not available",2020
"SGAS: Sequential Greedy Architecture Search@@@SGAS","","",2019-11-30,"not available",2019
"PC-DARTS: Partial Channel Connections for Memory-Efficient Architecture Search@@@PC-DARTS-ImagNet","Yuhui Xu","Shanghai Jiao Tong University",2019-07-12,"not available",2019
"PC-DARTS: Partial Channel Connections for Memory-Efficient Architecture Search@@@PC-DARTS-ImagNet","Lingxi Xie","Huawei",2019-07-12,"not available",2019
"PC-DARTS: Partial Channel Connections for Memory-Efficient Architecture Search@@@PC-DARTS-ImagNet","Xiaopeng Zhang","",2019-07-12,"not available",2019
"PC-DARTS: Partial Channel Connections for Memory-Efficient Architecture Search@@@PC-DARTS-ImagNet","Xin Chen","Tongji University",2019-07-12,"not available",2019
"PC-DARTS: Partial Channel Connections for Memory-Efficient Architecture Search@@@PC-DARTS-ImagNet","Guo-Jun Qi","University of Central Florida",2019-07-12,"not available",2019
"PC-DARTS: Partial Channel Connections for Memory-Efficient Architecture Search@@@PC-DARTS-ImagNet","Qi Tian","Huawei",2019-07-12,"not available",2019
"PC-DARTS: Partial Channel Connections for Memory-Efficient Architecture Search@@@PC-DARTS-ImagNet","Hongkai Xiong","Shanghai Jiao Tong University",2019-07-12,"not available",2019
"Single Path One-Shot Neural Architecture Search with Uniform Sampling@@@OneShot-S+","Zichao Guo","",2019-03-31,"not available",2019
"Single Path One-Shot Neural Architecture Search with Uniform Sampling@@@OneShot-S+","Xiangyu Zhang","",2019-03-31,"not available",2019
"Single Path One-Shot Neural Architecture Search with Uniform Sampling@@@OneShot-S+","Haoyuan Mu","",2019-03-31,"not available",2019
"Single Path One-Shot Neural Architecture Search with Uniform Sampling@@@OneShot-S+","Wen Heng","",2019-03-31,"not available",2019
"Single Path One-Shot Neural Architecture Search with Uniform Sampling@@@OneShot-S+","Zechun Liu","",2019-03-31,"not available",2019
"Single Path One-Shot Neural Architecture Search with Uniform Sampling@@@OneShot-S+","Yichen Wei","",2019-03-31,"not available",2019
"Single Path One-Shot Neural Architecture Search with Uniform Sampling@@@OneShot-S+","Jian Sun","",2019-03-31,"not available",2019
"SCARLET-NAS: Bridging the gap between Stability and Scalability in Weight-sharing Neural Architecture Search@@@SCARLET-C","Xiangxiang Chu","Xiaomi",2019-08-16,"not available",2019
"SCARLET-NAS: Bridging the gap between Stability and Scalability in Weight-sharing Neural Architecture Search@@@SCARLET-C","Bo Zhang","Xiaomi",2019-08-16,"not available",2019
"SCARLET-NAS: Bridging the gap between Stability and Scalability in Weight-sharing Neural Architecture Search@@@SCARLET-C","Li Jixiang","Xiaomi",2019-08-16,"not available",2019
"SCARLET-NAS: Bridging the gap between Stability and Scalability in Weight-sharing Neural Architecture Search@@@SCARLET-C","Li Qingyuan","Xiaomi",2019-08-16,"not available",2019
"SCARLET-NAS: Bridging the gap between Stability and Scalability in Weight-sharing Neural Architecture Search@@@SCARLET-C","Xu Ruijun","Xiaomi",2019-08-16,"not available",2019
"AlphaX: eXploring Neural Architectures with Deep Neural Networks and Monte Carlo Tree Search@@@AlphaX-1","Linnan Wang","",2019-03-26,"not available",2019
"AlphaX: eXploring Neural Architectures with Deep Neural Networks and Monte Carlo Tree Search@@@AlphaX-1","Yiyang Zhao","",2019-03-26,"not available",2019
"AlphaX: eXploring Neural Architectures with Deep Neural Networks and Monte Carlo Tree Search@@@AlphaX-1","Yuu Jinnai","",2019-03-26,"not available",2019
"AlphaX: eXploring Neural Architectures with Deep Neural Networks and Monte Carlo Tree Search@@@AlphaX-1","Yuandong Tian","",2019-03-26,"not available",2019
"AlphaX: eXploring Neural Architectures with Deep Neural Networks and Monte Carlo Tree Search@@@AlphaX-1","Rodrigo Fonseca","",2019-03-26,"not available",2019
"@@@Evo-NAS","","",NA,"not available",NA
"MUXConv: Information Multiplexing in Convolutional Neural Networks@@@MUXNet-m","Zhichao Lu","Michigan State University",2020-03-31,"not available",2020
"MUXConv: Information Multiplexing in Convolutional Neural Networks@@@MUXNet-m","Kalyanmoy Deb","Michigan State University",2020-03-31,"not available",2020
"MUXConv: Information Multiplexing in Convolutional Neural Networks@@@MUXNet-m","Vishnu Naresh Boddeti","Michigan State University",2020-03-31,"not available",2020
"ProxylessNAS: Direct Neural Architecture Search on Target Task and Hardware@@@ProxylesNAS","Han Cai","Shanghai Jiao Tong University",2018-12-02,"not available",2018
"ProxylessNAS: Direct Neural Architecture Search on Target Task and Hardware@@@ProxylesNAS","Ligeng Zhu","Massachusetts Institute of Technology",2018-12-02,"not available",2018
"ProxylessNAS: Direct Neural Architecture Search on Target Task and Hardware@@@ProxylesNAS","Song Han","Massachusetts Institute of Technology",2018-12-02,"not available",2018
"@@@GDAS","","",NA,"not available",NA
"DARTS: Differentiable Architecture Search@@@DARTS","Hanxiao Liu","Google",2018-06-24,"not available",2018
"DARTS: Differentiable Architecture Search@@@DARTS","Karen Simonyan","Google",2018-06-24,"not available",2018
"DARTS: Differentiable Architecture Search@@@DARTS","Yiming Yang","Carnegie Mellon University",2018-06-24,"not available",2018
"MUXConv: Information Multiplexing in Convolutional Neural Networks@@@MUXNet-s","Zhichao Lu","Michigan State University",2020-03-31,"not available",2020
"MUXConv: Information Multiplexing in Convolutional Neural Networks@@@MUXNet-s","Kalyanmoy Deb","Michigan State University",2020-03-31,"not available",2020
"MUXConv: Information Multiplexing in Convolutional Neural Networks@@@MUXNet-s","Vishnu Naresh Boddeti","Michigan State University",2020-03-31,"not available",2020
"MUXConv: Information Multiplexing in Convolutional Neural Networks@@@MUXNet-xs","Zhichao Lu","Michigan State University",2020-03-31,"not available",2020
"MUXConv: Information Multiplexing in Convolutional Neural Networks@@@MUXNet-xs","Kalyanmoy Deb","Michigan State University",2020-03-31,"not available",2020
"MUXConv: Information Multiplexing in Convolutional Neural Networks@@@MUXNet-xs","Vishnu Naresh Boddeti","Michigan State University",2020-03-31,"not available",2020
"Once-for-All: Train One Network and Specialize it for Efficient Deployment@@@OFA w/ PS #75","Han Cai","Massachusetts Institute of Technology",2019-08-26,"not available",2019
"Once-for-All: Train One Network and Specialize it for Efficient Deployment@@@OFA w/ PS #75","Chuang Gan","",2019-08-26,"not available",2019
"Once-for-All: Train One Network and Specialize it for Efficient Deployment@@@OFA w/ PS #75","Tianzhe Wang","Massachusetts Institute of Technology",2019-08-26,"not available",2019
"Once-for-All: Train One Network and Specialize it for Efficient Deployment@@@OFA w/ PS #75","Zhekai Zhang","",2019-08-26,"not available",2019
"Once-for-All: Train One Network and Specialize it for Efficient Deployment@@@OFA w/ PS #75","Song Han","Massachusetts Institute of Technology",2019-08-26,"not available",2019
"SCAN: Learning to Classify Images without Labels@@@SCAN","Wouter Van Gansbeke","",2020-05-25,"not available",2020
"SCAN: Learning to Classify Images without Labels@@@SCAN","Simon Vandenhende","",2020-05-25,"not available",2020
"SCAN: Learning to Classify Images without Labels@@@SCAN","Stamatios Georgoulis","",2020-05-25,"not available",2020
"SCAN: Learning to Classify Images without Labels@@@SCAN","Marc Proesmans","",2020-05-25,"not available",2020
"SCAN: Learning to Classify Images without Labels@@@SCAN","Luc Van Gool","",2020-05-25,"not available",2020
"Self-labelling via simultaneous clustering and representation learning@@@SeLa","Yuki M. Asano","University of Oxford",2019-11-13,"not available",2019
"Self-labelling via simultaneous clustering and representation learning@@@SeLa","Christian Rupprecht","University of Oxford",2019-11-13,"not available",2019
"Self-labelling via simultaneous clustering and representation learning@@@SeLa","Andrea Vedaldi","University of Oxford",2019-11-13,"not available",2019
"Sharpness-Aware Minimization for Efficiently Improving Generalization@@@EfficientNet-L2-475 + SAM","Pierre Foret","Google",2020-10-03,"88.61%",2020
"Sharpness-Aware Minimization for Efficiently Improving Generalization@@@EfficientNet-L2-475 + SAM","Ariel Kleiner","Google",2020-10-03,"88.61%",2020
"Sharpness-Aware Minimization for Efficiently Improving Generalization@@@EfficientNet-L2-475 + SAM","Hossein Mobahi","Google",2020-10-03,"88.61%",2020
"Sharpness-Aware Minimization for Efficiently Improving Generalization@@@EfficientNet-L2-475 + SAM","Behnam Neyshabur","Google",2020-10-03,"88.61%",2020
"An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale@@@ViT-H/14","Alexey Dosovitskiy","",2020-10-22,"88.55%",2020
"An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale@@@ViT-H/14","Lucas Beyer","",2020-10-22,"88.55%",2020
"An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale@@@ViT-H/14","Alexander Kolesnikov","",2020-10-22,"88.55%",2020
"An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale@@@ViT-H/14","Dirk Weissenborn","",2020-10-22,"88.55%",2020
"An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale@@@ViT-H/14","Xiaohua Zhai","",2020-10-22,"88.55%",2020
"An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale@@@ViT-H/14","Thomas Unterthiner","",2020-10-22,"88.55%",2020
"An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale@@@ViT-H/14","Mostafa Dehghani","",2020-10-22,"88.55%",2020
"An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale@@@ViT-H/14","Matthias Minderer","",2020-10-22,"88.55%",2020
"An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale@@@ViT-H/14","Georg Heigold","",2020-10-22,"88.55%",2020
"An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale@@@ViT-H/14","Sylvain Gelly","",2020-10-22,"88.55%",2020
"An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale@@@ViT-H/14","Jakob Uszkoreit","",2020-10-22,"88.55%",2020
"An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale@@@ViT-H/14","Neil Houlsby","",2020-10-22,"88.55%",2020
"Fixing the train-test resolution discrepancy: FixEfficientNet@@@FixEfficientNet-L2","Hugo Touvron","",2020-03-18,"88.5%",2020
"Fixing the train-test resolution discrepancy: FixEfficientNet@@@FixEfficientNet-L2","Andrea Vedaldi","",2020-03-18,"88.5%",2020
"Fixing the train-test resolution discrepancy: FixEfficientNet@@@FixEfficientNet-L2","Matthijs Douze","",2020-03-18,"88.5%",2020
"Fixing the train-test resolution discrepancy: FixEfficientNet@@@FixEfficientNet-L2","Hervé Jégou","",2020-03-18,"88.5%",2020
"Self-training with Noisy Student improves ImageNet classification@@@NoisyStudent (EfficientNet-L2)","Qizhe Xie","Carnegie Mellon University",2019-11-11,"88.4%",2019
"Self-training with Noisy Student improves ImageNet classification@@@NoisyStudent (EfficientNet-L2)","Minh-Thang Luong","Google",2019-11-11,"88.4%",2019
"Self-training with Noisy Student improves ImageNet classification@@@NoisyStudent (EfficientNet-L2)","Eduard Hovy","Carnegie Mellon University",2019-11-11,"88.4%",2019
"Self-training with Noisy Student improves ImageNet classification@@@NoisyStudent (EfficientNet-L2)","Quoc V. Le","Google",2019-11-11,"88.4%",2019
"An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale@@@ViT-L/16","Alexey Dosovitskiy","",2020-10-22,"87.76%",2020
"An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale@@@ViT-L/16","Lucas Beyer","",2020-10-22,"87.76%",2020
"An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale@@@ViT-L/16","Alexander Kolesnikov","",2020-10-22,"87.76%",2020
"An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale@@@ViT-L/16","Dirk Weissenborn","",2020-10-22,"87.76%",2020
"An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale@@@ViT-L/16","Xiaohua Zhai","",2020-10-22,"87.76%",2020
"An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale@@@ViT-L/16","Thomas Unterthiner","",2020-10-22,"87.76%",2020
"An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale@@@ViT-L/16","Mostafa Dehghani","",2020-10-22,"87.76%",2020
"An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale@@@ViT-L/16","Matthias Minderer","",2020-10-22,"87.76%",2020
"An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale@@@ViT-L/16","Georg Heigold","",2020-10-22,"87.76%",2020
"An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale@@@ViT-L/16","Sylvain Gelly","",2020-10-22,"87.76%",2020
"An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale@@@ViT-L/16","Jakob Uszkoreit","",2020-10-22,"87.76%",2020
"An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale@@@ViT-L/16","Neil Houlsby","",2020-10-22,"87.76%",2020
"Big Transfer (BiT): General Visual Representation Learning@@@BiT-L (ResNet)","Alexander Kolesnikov","Google",2019-12-24,"87.54%",2019
